sample_id,source_video,camera_id,location_id,recording_session,split,class_labels,sha256,phash
crop_04347,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,fe527bc2acb3f07d06323c07dafdbc3b09f7928594f79a5f1d6b4273c11b9d9c,f0691e1d8852022d
crop_04348,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,57637fd28b23b4cdd3827a85dc0ebb57e065ca982adabfa76f3cf6aeabb1d0aa,7d2bf81cfdb33b18
crop_04349,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,c6bd7cb1559280bb2fff1029bf34f17b555e8407574ef4decf68178854a3b625,1884420ff0b0917b
crop_04350,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,bf2f702c0556747a4b50bcfb1763afb6946c003f65f68c0889b5cbdf55c7198f,c50220b8195802d2
crop_04351,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,41a8ee21538199c700f6d5a736bfbddcfd07a19d1aa6115ca9538c3d2828be6a,42da38d48e37c8b0
crop_04352,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,035340a242e1923815ba0f9f6c3938a582329d9aaa2d779fefdfe4c911378ae8,dbaa41541ae52c88
crop_04353,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,1d79b5cd0e5e8f3dbfa2b449f10e83ab40a827416f1036a43c6966fdb713249f,e254492f26fe4d9d
crop_04354,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,cfc16a2ce909b47cd21325cc1002399a42c2c2b4956fb238c6c6dbaaa12ddbe2,5eb70c7477afcf58
crop_04355,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,1386dccbf3b324cf3db2f4f26b91dd21456c247e5bb9d172a2fb4cd8c668c3b0,279f1d39d628f5cc
crop_04356,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,1dddfaa4bcd56a3d91205ee22558706e8f23261ce30da12414971f8b3b601897,8db1ead1ec59abdd
crop_04357,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,429e08747fdf90f6f96054ae9465c46d40f823704fd71e5a76a7fcc1dc37e5a9,11d93ac229d3b65a
crop_04358,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,033cc8d0c28787feee06873fa1abb6462011d7343b9038faaf331973a50af476,5b61e7768e55a7aa
crop_04359,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,06124a1b36578d4f9927e0db16d30c5a9ef261733a64cdc93da417a8ec418ed6,34868d3a9c89d72b
crop_04360,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,3d544ffb2851fd06f00fc5402c08da44378e052b7912a6c866bd4fd58be12591,85cc815dc35fe592
crop_04361,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,8058a7b17c9601db0804a552ae1640f373964475cf95b682d03b84fd30dccf81,ab369f0c1be666f2
crop_04362,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,153a5b2a36e59f5fae4e3bdbee8bea7129dbf2b2fbdd0bb1a5b98456af8a65d9,cc7734cdfdca9400
crop_04363,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;no-vest,fda43d8ad63af9aee926ca4bd99007b57c9f3804141f4406cc73d61059f19782,ed38e440393c98ef
crop_04364,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,a2b1225d5978d1f9239dbe852ccaf7f035d3d39ed1f96e1b985e3a977e7e7a04,8a331b1471606c6b
crop_04365,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,e812b748483851b1e9ab5d750b066db29125564222c509adc91f63207ff7c95a,1f0d7378de4bc0a8
crop_04366,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,8872c3743982567ab0bc05af2959521d5cbfacb66606b0d774eb6bfede7fba0c,7bbb496e70777cc2
crop_04367,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,213f49a079ed3651f33610c258f3c72207712d3af59071717cc4831cc5871c70,b64403bd6a3ca41d
crop_04368,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,00da9cce5fbe6deada1c5729fce455c9b76c69577be095e7d578af2fdadf200d,0b17b4dc9039ff49
crop_04369,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,dd02431e10e1023e332828ea8111a0cf3cdb50c6bcccdc3338255ae4f919be18,1049be144dfe006e
crop_04370,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,2e14e23e23826c80431621935a75235cfdb4beacbeea12789ec0889ecdf098b4,b0a44490fefdde4c
crop_04371,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,d7e0770711d308b2f9663e3b39cad493fb20dffba5806ef0c5b673602f30a3dd,6e4f8f0fd52ad3f6
crop_04372,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,8f000fe7cd40400891f0b83152af4e5fb2b1a77ab72bb64c08651e84c011eb09,47b720e16cb83aca
crop_04373,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,2b29f576cc7875c4f91403d8e8894d94d6ae99c44e8b2aba40bf0efd673658b3,d9b4711963c41c71
crop_04374,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,9a4d960b0d23033ff2367961c2ac78c825254c1548e8a80f79894d69dce01530,57439ac1e425676a
crop_04375,rec_session_12.mp4,cam_03,site_a,session_12,val,helmet;vest,7ff7b54d84ee1f657edf8ee6757c1a96858858dae38c60cedb4b57966e0e549a,01e65e7d481eb21c
crop_04376,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,139591ee36fa5cfca0b85354b1a81100e8de452c9affaee9f85cbddae3479122,428187bc27d95069
crop_04377,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,eca6b7188fd861945c38d10b5b640e12c04705f57343da565bc84a0c6826a8dd,d0f5301af9a4e8c8
crop_04378,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,fb3b20e5e7e0e80f1caf5d849229854b9a1dccba40f1fcd60a61bf6ddb793427,6c3bf412fbad3556
crop_04379,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,c4749a7b5f4419fa761a30a445f98f3f0950b98c25f7d0289b12c22c85140c1d,18d4e912c2260508
crop_04380,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,1d3b4c038671c7d6490562e591311e04e9d43f3095fc4ab2b29173282d612926,23ed8c328641ba7c
crop_04381,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,803eff3ff12b57d99c028a0259b450875e5a3923a8264b81301bcee967a82a54,2d5810d028664539
crop_04382,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,af24c1d19996bbd175aa9e7145be8fb3fdf99004d83de83546e61f0b8e9a88bd,f92db53f3cb20705
crop_04383,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,90aedd978f0e7b00b958568056b0546e71751a5c771616b125a027df908659e1,4023a59e57f99332
crop_04384,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,76f8f433b85778d20039536894672e2031079029dbb40b5782baab576b25ba0f,872c0814bf47344c
crop_04385,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,f9fc89ef07e342ea6536d1e184dbe95924873f33ceddf03785df02ce48825517,4e38c15ed55209b3
crop_04386,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,e8b5bd9b4330ca0d7b0e40992a39352fed6b4ae5fe5ecc295c053b994dc912bd,1a39467841362cf7
crop_04387,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,481793011d7d65414dacc759e55fcc00706b29ffb2e129e1cd6c88e6afc51a2d,f09fc596b5acbda0
crop_04388,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,0f7cb4da6d0fa3501558d40d39c77372b3c35439c959c6cec4a48dd7a7873c14,5d82b1ffdae5d8e4
crop_04389,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,0a290e074d6266f2d1b4662e9d6d3f74a8679c02196b806c2e2e51887b91e72a,e129cf5a3daad913
crop_04390,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,ad5fd446a71a1274b7a84bf42e8d075003737bcb90a681c36ae4140458781d9b,dd98269dc54c33c2
crop_04391,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,fff85f0655f9ab60f20be804bc67d784ed4bd7c65810f814bade45dd7440a2fc,ded812488fec9720
crop_04392,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,1da63038da2396f410aaa01feb1f0bc777dcf1381e0af2bdfd5acd93ef463d09,4a7a0a8b59063b01
crop_04393,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,84ebbf649dde95a97ba28f061f8d390e8492492f1cbd4e59bfb0b2dc84e284be,3848288af2bfdedc
crop_04394,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,48d913daeb466a055c37e412440587ebb289e9756d741c2ef18734f48bdd060e,5f644960802a3590
crop_04395,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,6af55d94ff3f2a6bdcd7386bd229dc415a56e85f82f64b209e38793510bfbf32,1bcea16e70641374
crop_04396,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,8b67bae8fe0bb0315cd67b8f2bf9ab776f2e49486cd45f60ee42778389d0772e,fd5f929acf5ff52c
crop_04397,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,7d3d0b15c2a852a61dbc8ac63aa4f6f9c4e9c30e6e7e804d9e0c8c98304629fa,00fec251635c060f
crop_04398,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,ea1da20a35d010d18ca143511d794652e160879fb094acecc7c2a3b8b6b821de,063999d843147a57
crop_04399,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,9451c30238aabff521b65e3be5a708163ce3458c154efa76ddfa778bd6f97c20,8543aba9a143e573
crop_04400,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,93fe182a3aef23ed7920bd535c079018c3d93b492ecdd4b251ea2bfb385a242a,d862f8d99c8be9fc
crop_04401,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,8a2d25bab05b5ad66b6fa378fe888a215ffb21c4f6e13598f027b1f78256d69f,ea260e50b4095f85
crop_04402,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,0a7435e368d80257004ec74c584a6ca67c1b9cdb309ed52bd3326a2de77319e1,9ccaf790ad86e6df
crop_04403,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,d000789e39ffc2334e528771663e1ff4eddc7817c465f11468b7742a1aa1a557,4d309d315d29564b
crop_04404,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,ea6d6f09e0b7b77d316139b859393acc356f76263501bf76935f57101c53c01c,56a8c3d291fb9a06
crop_04405,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,6bc83ae6a7457b15ced6b07289d191b79a61ef1ca20e5b5bd79aae2653d094b1,6f70646bd7e59377
crop_04406,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,679b8e10cf8b046280db00967aa64609622a8b100339e5400a8764e377d06ffa,0cbeeb269de1e6de
crop_04407,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,740cf741aa41f35c69673b90637954f0667d0e8376c471bf1c4faaf613b6cd02,aa22a6a923ad34f6
crop_04408,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,96f0ce3e5b75ae603a2676ddd784f8205de47888fb0f0c030bcd24ea96d2ef72,1cc548578498bbc5
crop_04409,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,7cf559b01005327296141b1e8b46c8754cc67b8dcedd654a61f46e61d87f9e25,81862ce87fd4fb19
crop_04410,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,b37dc25b68dad3b352d19a69695776ae6ea5be1d9c09c9afe20a7c5068ba0094,a9e67980465275a8
crop_04411,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,f4d5ddbd277c261062e333a2d9b687bf8281c61570889e95c2d2be74f857530a,6aee1bb7e9ff48c9
crop_04412,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,9a4afe81119e3496a3a776aad8d1d083a774376662f9dc4c5d120fc43bf63218,a418ad67fc619fe1
crop_04413,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,c809818f19c208136dd55f4e2f370f84d3ca4bd62a03b2ecaa926c933be46193,f0f1ac467b81e5c8
crop_04414,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,ed6758c3c56aef92158747d9e8a1d96885543491bff8ad8a4fc56751b769342a,c4405e67acecfac7
crop_04415,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,07bb1ad7038cb8d9e67e408e07e7d203716970115998efa6631ac3c0dc2cb9b8,0e6a198b5c23af88
crop_04416,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,ccac0fceee7c536b50353d4b2092d37470281bf5c054bba626776ae5090bcccd,51630c506a2197e8
crop_04417,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,65f9bdc2cec8ee962e47527ed010cd27ef8d654fb0483b2609635271b83aa8c1,91641b6ffab90b05
crop_04418,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,85f96d9a236c68b9f96c44d3b43ba4fa9588dab37e29074473c0af5303b0f427,122fe1be34ed4d3a
crop_04419,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;no-vest,2a21d52bcb26a6f1bfdebc92a340317679647461ff02ad1511cfe62c7bd98712,c6162c0191a89bf0
crop_04420,rec_session_12.mp4,cam_03,site_a,session_12,val,no-helmet;vest,b545798704ed7bb9b9c560a74917585ef2fb5418a974f4e1281101a07980ec4c,54e1f62c592b6f1c
crop_04421,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,7f7b42a0ff4c571361bcb3a17cd914c1dd25983b89dc4bb707b926862f72dd86,e393dd3086230db3
crop_04422,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,1cd50dddc6c3b56f3fd102b9f9611df7e48e086ca9e6444ab876e7215a572ecb,8292fdf96da237d6
crop_04423,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,3a94db7f0a6f78d26cee608047deeb0ccd4aa772b89eac40667c99e6c84496e2,334cedaf9dc1d35c
crop_04424,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,26facfde3b2113dfef730b5b0e36c33ae8041acba45279270efef82663d6dfa5,ca688690740e732e
crop_04425,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,49a518bf928c217d7b4073679b40d2fb1c1f27af9299b52e50af45c2eacf488f,6d8c891890741b3a
crop_04426,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,8a311463d2b7802867b7fd3c689d8012ca13ff80586005969ebeb4caac0a5a3f,aa91b76f2f1624de
crop_04427,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,5fcc09d0961060930234c5c4fd0adad1565849d82431193f0cba1f74c7a90b6a,f3d4e87d727f70fb
crop_04428,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,2ba5d48a284d7e6107fb0911c222bc03e8a235774baf7ecb4586f980fd9dd740,22f8340ae5d4b605
crop_04429,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,9695d8b15586d52e9054eaec63e6b79a61ca793e70db40a0368808d3160ede77,93d2f8f28488ea63
crop_04430,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,09508f8af6eaa05d1781a4db9dc7897eb71edbe928791bccedcbc96630f25460,f7957991ba2bbba7
crop_04431,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,42bd9fe5b5b1a2c8653f69539a961c91345fd7ae745e2339b1d26094edfddf2a,27ab3567e596eb5f
crop_04432,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,7e916eb9ba2ea63f692081940d3fb20a0e9009fecca2da2da3affab8c1cbbc70,fe3f9bd7446bf020
crop_04433,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,fc8a192e6a68950aa79ca39a4f83dbf8fc3482911a5e89baedc4b0e9e78fc72b,0b03d7b396726830
crop_04434,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,f9f167c0eb08d701596fe02be711c953af78809317d06d795659c060b96e4ebf,d99aa5904cbe6db8
crop_04435,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,46a0bcab21699667765ea0b9c1937318bbe6930142af7978432c311e24b11d82,bfea8258a5b6046d
crop_04436,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,96e4a1d8dab5dd504121cd14f56b24c14a316e9553b226faf61fd0a8344e6af2,0e79606ec0b5f7c5
crop_04437,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,7fdc8dc381a91353ac188367f08f709d20bd92b3752917b67a2b914b4c57ca55,5d90dce123f55708
crop_04438,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,bed26379b0c9fc1871e65c5d81e1c7455fd601598872bdf85ecdb122bd9bbf38,7a9a3e3b1df93834
crop_04439,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,1b14cc75c634468845d26333bb9b105a17250247061cb91dc18f575e97b836da,15c434406a39f90a
crop_04440,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,9afa184d6368d554e319476a905273cdd003415add602bda86b54055b7dfadbe,ed2e2ad972a1f83c
crop_04441,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,059b57e89785d511947569055958df000d17e0bc30dca1a0fdd5c78a92cd1ad3,7c72dc94600994e6
crop_04442,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,647ab0784f8f213683e711badb02289c63bb028a5b4ceb7bc0aa5e6727f06b2e,272a4f09842a9c75
crop_04443,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,87e2e11eb07244fc7fb514845c2ef0b142c5d114bf952974a40bb5d348fe4924,3ec8cc2109d2788c
crop_04444,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,e028ec2961b985220031bb6a79881969926388732ced9a89a50b351a2df6fb62,e9a9cc2e3d3157a4
crop_04445,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,113c82ad71fa802c8e4dcabc57fa9f3b8c57fd2f4ed0532fd97c1c0a81635390,8996a7c270701982
crop_04446,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,ae6b8ff311f6451e267edd9d9cf1d2d18732993f43eacf0282e924ff11086785,a15d4e9b11145dd2
crop_04447,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,72cdef26ea5ba114239eee3599358ffec84cd9a57da4586cea7bec32204ea258,8ef80ad267fb2dd6
crop_04448,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,58fb02db8a2aecfa571968971707cf37ac24625cb5e8721584a2712f7c05a326,c469fa54da8d7009
crop_04449,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,46d09266c9e49d9ebb7023a12673c5458b0736a4f86ad18535c1b54ea6a31518,f70061af06b38618
crop_04450,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,e6eb94d05f91cac1658e274732ff866620ae2dc8a61a4b90459dbbe6034b6b6f,fdae3eca59749e19
crop_04451,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,cde6dad8b4a5e31483489babc6db78190e0d549e08aa9df00ec64efb34619412,ae6a3395a6703d36
crop_04452,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,03c1a75868c5040e5e829569ae88e79c2b175a6317f37982909a96befac2e2ec,d7f7c1c11d6444ea
crop_04453,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,31a175aff2d8ddc088516ec20c8654e7af3e548ed0a9bd9f60d216ebeaa9bf68,026d3ef0fc2b3b2d
crop_04454,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,3e77d66333afae44f257b2f6dccd692353d0d8257ceb166eaf327e2728754160,2fe05b15b08eecbd
crop_04455,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,64a9f9929390347770734b5dfad3c9e9ece4cd43684fde8d2be4001159a04d98,d7c24b502e19ec9a
crop_04456,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,273d3c0e5a7f83d909d88e39436ffddc8cd182667b283c1c4e3e5e6d94ac4de8,b5dce6cba2737855
crop_04457,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,0b366f36e38373e8f440283e69fb0f629c4e72281447fd3937a2afed79babf05,eb1a060de8d7a550
crop_04458,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,6b21e10b0a150efba1aeed5ab8c1d495e9b766f53bc818903cdf5af915c4ee62,fc4ba3564a382355
crop_04459,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,cbcaf679efd6b997c920d596b0e13e0fa06e1e2de847e026422b97e0a35eec27,0ef679f53a7ff24f
crop_04460,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,db9b384e378b422cb706d17bc7bda5d7cdf50ddf85a08264e5fc175fefe60eea,7f5a476a16818402
crop_04461,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,c620f75d1d75f4dac58c1351127c378b9daca11fc67d621cfd55541fa2fabeb3,84d6ee2b8fcdfa02
crop_04462,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,b636671a56ce234233b6cf80dbe3150f1049d65adfdb6137da38f6bac2ae58cb,4f4fbc5171b007b1
crop_04463,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,4884c80c9e55e4ca7594120055896dcc0178ffd2777817c426c7e0d6c47e4eb6,d417ff3f52696ef0
crop_04464,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,1610925326340e0ad76191bdd8975a6851349aeada0113e70d74eef8a5a0162a,0d7a435212044882
crop_04465,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,e13ac6aa028704778439a3dd486251e7a7f48b6fd5c8e7ec55173abacc7ee898,9537d99daa5900bb
crop_04466,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,9e6c28e6072b2954d6463129900f1d1b97dfac7bf048fc6621058539fa52e7ee,81d94129e61dfd7f
crop_04467,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,6bffb6efc4cdb1792e8be4fd86ee197c0527d03913ab919216dbc6ac91773041,27832d7f0f06e4d7
crop_04468,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,550f1c096b5f296b825e4120940a463f6d23435e6454c795735d1081e3469a38,c063b952ce3a2a6d
crop_04469,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,af9415d20408eb7ba0a528e1135d6e7dd085d946b4b0122176ebf84002171f0b,e7f413c323c5f968
crop_04470,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,a3952f07c7118a7c6978128bc642f055a8a5af34c7e0ee5902703105a2ac7c3d,0162f97c49e60f45
crop_04471,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,47ef91c4f4f4eed1af9c8fd945f759697867304798ea6843839b89c263c8ffcc,64478f8846088872
crop_04472,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,c29cab46135653a4c31d94db2344e695991f46b4e9d0c86f17129754ffa5b392,4fd2e2b43b592392
crop_04473,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,f3c7e1080baeabbf6618c66e095bea7015f4b46264485e5888d3a1faa00063f2,9ce7242fa7a21400
crop_04474,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;no-vest,95de043ccbac6ccd92c1db3cfaccc5db1cf0d915c4c772382a5fbbf9eb99978f,964ed7f20fd91889
crop_04475,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,0a6d899e8ae611f7362b5531de0260513a6860574b78c1ad12ca10fbb7a8ebe3,126d407617bcbc7d
crop_04476,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,924af9af8b9e7ca46baf83decc31f3c816060bb3f953c8778c4cad183534713f,d5b1c6cb5829c4ac
crop_04477,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,97cae9be913d4efaff8cd34ca35044be9b32ea64d3ef76059666d7ad30ddf7f3,3bd1deea1960ed8e
crop_04478,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,0d4eb8f5679e56f364db8e481703993ef034095b3099e01669577293bcbf9240,29162bf8152ec98b
crop_04479,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,3e6f301e6c56bfc08f43583f61dd130a202597e72e73c3daf516bd85022b943c,eca89b0e1d08145b
crop_04480,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,e52cc402af214483494e72006d25997997adc2556356711957747d9c51d9ffd7,39672f3552e9e8ef
crop_04481,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,152a98c485a7fef064945ff69eb29f45517bfa20e81b710fe6b48c588c57ac59,eccad2140912d83d
crop_04482,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,e63e1a15cfd12ad4008fa11d075a9456672896826931fcafb525d70f2e755c08,9e30616d977146f3
crop_04483,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,283f04012668c3f4f41019f12c994c5da9ef126a2278820552ec52360912586d,55a106544626f28f
crop_04484,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,b5759a1a3063db74694b3038519792c9ec13fdd0aba437d57e9d1c37a2932d9d,01ad0a7d9177c315
crop_04485,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,2bebd6adbc03465df766fb10d188636f8e72831f8df7f4317e1183965c7f1c2b,aabcb183e1e82180
crop_04486,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,569ac8bafec95d9d18f1009a2a315dec08947bcc487182b1d76f4c64fcf60e0e,bc2e5bae0aa108b9
crop_04487,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,e67684efc056093dc5ea8a3b91ac3f2a33cdcb81be3b89960b318228c5cc773c,886ed48fa0ac0b83
crop_04488,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,3005e28d9484d8136f8e6b8e977fc4d29fb6be3943da0fba49cf3ccbbf342e2c,6180ce841e9de6df
crop_04489,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,d31b50f33c750549b6b423d9c1ed9f2cae2f141edaf59274468d35fd2c7df7bd,f6a71009f895ffc1
crop_04490,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,fb554f76e64af2120d1f3cde82e70256fa55237802426f40ea0577cba714c61a,e8e64d9a6dbbf355
crop_04491,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,95207b9435edf25f8cc80c175b072d4f3d36760c136de6cda45550da7c3015a7,27285fd4957be748
crop_04492,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,c078f138b5a74494814aebe94f3c47a63c56775e4648da68538c2921d7bdc5d8,198e9ca6dee0b569
crop_04493,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,a0b81ca4ea06eae6411a8d64ff3f3484956eb30f8e714e1ac8ff314240574ffa,c068663ff8080d10
crop_04494,rec_session_13.mp4,cam_04,site_c,session_13,test,helmet;vest,15f6a0e5cb6d7fb1275913490cdc080620bae875f38638c6883f893e5a63766f,71f24de5117c2fd6
